Token,TradingSymbol,Symbol,Expiry,OptionType,StrikePrice
67248,NIFTY28MAR24P20400,NIFTY,28MAR24,P,20400
67247,NIFTY28MAR24C20400,NIFTY,28MAR24,C,20400
67245,NIFTY28MAR24P20350,NIFTY,28MAR24,P,20350
67244,NIFTY28MAR24C20350,NIFTY,28MAR24,C,20350
67243,NIFTY28MAR24P20300,NIFTY,28MAR24,P,20300
67242,NIFTY28MAR24C20300,NIFTY,28MAR24,C,20300
67241,NIFTY28MAR24P20250,NIFTY,28MAR24,P,20250
67240,NIFTY28MAR24C20250,NIFTY,28MAR24,C,20250
67239,NIFTY28MAR24P20200,NIFTY,28MAR24,P,20200
67238,NIFTY28MAR24C20200,NIFTY,28MAR24,C,20200
67237,NIFTY28MAR24P20150,NIFTY,28MAR24,P,20150
67236,NIFTY28MAR24C20150,NIFTY,28MAR24,C,20150
67235,NIFTY28MAR24P20100,NIFTY,28MAR24,P,20100
67234,NIFTY28MAR24C20100,NIFTY,28MAR24,C,20100
67233,NIFTY28MAR24P20050,NIFTY,28MAR24,P,20050
67232,NIFTY28MAR24C20050,NIFTY,28MAR24,C,20050
67231,NIFTY28MAR24P19950,NIFTY,28MAR24,P,19950
67230,NIFTY28MAR24C19950,NIFTY,28MAR24,C,19950
67229,NIFTY28MAR24P19900,NIFTY,28MAR24,P,19900
67228,NIFTY28MAR24C19900,NIFTY,28MAR24,C,19900
67227,NIFTY28MAR24P19850,NIFTY,28MAR24,P,19850
67226,NIFTY28MAR24C19850,NIFTY,28MAR24,C,19850
67225,NIFTY28MAR24P19800,NIFTY,28MAR24,P,19800
67224,NIFTY28MAR24C19800,NIFTY,28MAR24,C,19800
67223,NIFTY28MAR24P19750,NIFTY,28MAR24,P,19750
67222,NIFTY28MAR24C19750,NIFTY,28MAR24,C,19750
67221,NIFTY28MAR24P19700,NIFTY,28MAR24,P,19700
67220,NIFTY28MAR24C19700,NIFTY,28MAR24,C,19700
67219,NIFTY28MAR24P19650,NIFTY,28MAR24,P,19650
67218,NIFTY28MAR24C19650,NIFTY,28MAR24,C,19650
67217,NIFTY28MAR24P19600,NIFTY,28MAR24,P,19600
67216,NIFTY28MAR24C19600,NIFTY,28MAR24,C,19600
67215,NIFTY28MAR24P19550,NIFTY,28MAR24,P,19550
67214,NIFTY28MAR24C19550,NIFTY,28MAR24,C,19550
67213,NIFTY28MAR24P19500,NIFTY,28MAR24,P,19500
67212,NIFTY28MAR24C19500,NIFTY,28MAR24,C,19500
67211,NIFTY28MAR24P19450,NIFTY,28MAR24,P,19450
67210,NIFTY28MAR24C19450,NIFTY,28MAR24,C,19450
67209,NIFTY28MAR24P19400,NIFTY,28MAR24,P,19400
67208,NIFTY28MAR24C19400,NIFTY,28MAR24,C,19400
67207,NIFTY28MAR24P19350,NIFTY,28MAR24,P,19350
67206,NIFTY28MAR24C19350,NIFTY,28MAR24,C,19350
67205,NIFTY28MAR24P19300,NIFTY,28MAR24,P,19300
67204,NIFTY28MAR24C19300,NIFTY,28MAR24,C,19300
67203,NIFTY28MAR24P19250,NIFTY,28MAR24,P,19250
67202,NIFTY28MAR24C19250,NIFTY,28MAR24,C,19250
67201,NIFTY28MAR24P19200,NIFTY,28MAR24,P,19200
67200,NIFTY28MAR24C19200,NIFTY,28MAR24,C,19200
67199,NIFTY28MAR24P19150,NIFTY,28MAR24,P,19150
67198,NIFTY28MAR24C19150,NIFTY,28MAR24,C,19150
67197,NIFTY28MAR24P19100,NIFTY,28MAR24,P,19100
67196,NIFTY28MAR24C19100,NIFTY,28MAR24,C,19100
67194,NIFTY28MAR24P19050,NIFTY,28MAR24,P,19050
67193,NIFTY28MAR24C19050,NIFTY,28MAR24,C,19050
67192,NIFTY28MAR24P18950,NIFTY,28MAR24,P,18950
67191,NIFTY28MAR24C18950,NIFTY,28MAR24,C,18950
67186,NIFTY28MAR24P18900,NIFTY,28MAR24,P,18900
67185,NIFTY28MAR24C18900,NIFTY,28MAR24,C,18900
67184,NIFTY28MAR24P18850,NIFTY,28MAR24,P,18850
67183,NIFTY28MAR24C18850,NIFTY,28MAR24,C,18850
67182,NIFTY28MAR24P18800,NIFTY,28MAR24,P,18800
67181,NIFTY28MAR24C18800,NIFTY,28MAR24,C,18800
67180,NIFTY29FEB24P24800,NIFTY,29FEB24,P,24800
67179,NIFTY29FEB24C24800,NIFTY,29FEB24,C,24800
67176,NIFTY29FEB24P24750,NIFTY,29FEB24,P,24750
67175,NIFTY29FEB24C24750,NIFTY,29FEB24,C,24750
67174,NIFTY29FEB24P24700,NIFTY,29FEB24,P,24700
67173,NIFTY29FEB24C24700,NIFTY,29FEB24,C,24700
65936,NIFTY26SEP24P30000,NIFTY,26SEP24,P,30000
65933,NIFTY26SEP24C30000,NIFTY,26SEP24,C,30000
65932,NIFTY26SEP24P29000,NIFTY,26SEP24,P,29000
65919,NIFTY26SEP24C29000,NIFTY,26SEP24,C,29000
65918,NIFTY26SEP24P28000,NIFTY,26SEP24,P,28000
65917,NIFTY26SEP24C28000,NIFTY,26SEP24,C,28000
65916,NIFTY26SEP24P27000,NIFTY,26SEP24,P,27000
65915,NIFTY26SEP24C27000,NIFTY,26SEP24,C,27000
65914,NIFTY26SEP24P26000,NIFTY,26SEP24,P,26000
65913,NIFTY26SEP24C26000,NIFTY,26SEP24,C,26000
65912,NIFTY26SEP24P25000,NIFTY,26SEP24,P,25000
65903,NIFTY26SEP24C25000,NIFTY,26SEP24,C,25000
65902,NIFTY26SEP24P24000,NIFTY,26SEP24,P,24000
65897,NIFTY26SEP24C24000,NIFTY,26SEP24,C,24000
65896,NIFTY26SEP24P23000,NIFTY,26SEP24,P,23000
65893,NIFTY26SEP24C23000,NIFTY,26SEP24,C,23000
65892,NIFTY26SEP24P22000,NIFTY,26SEP24,P,22000
65883,NIFTY26SEP24C22000,NIFTY,26SEP24,C,22000
65882,NIFTY26SEP24P21000,NIFTY,26SEP24,P,21000
65879,NIFTY26SEP24C21000,NIFTY,26SEP24,C,21000
65878,NIFTY26SEP24P20000,NIFTY,26SEP24,P,20000
65853,NIFTY26SEP24C20000,NIFTY,26SEP24,C,20000
65848,NIFTY26SEP24P19000,NIFTY,26SEP24,P,19000
65847,NIFTY26SEP24C19000,NIFTY,26SEP24,C,19000
65842,NIFTY26SEP24P18000,NIFTY,26SEP24,P,18000
65841,NIFTY26SEP24C18000,NIFTY,26SEP24,C,18000
65840,NIFTY26SEP24P17000,NIFTY,26SEP24,P,17000
65839,NIFTY26SEP24C17000,NIFTY,26SEP24,C,17000
65830,NIFTY26SEP24P16000,NIFTY,26SEP24,P,16000
65829,NIFTY26SEP24C16000,NIFTY,26SEP24,C,16000
65828,NIFTY26SEP24P15000,NIFTY,26SEP24,P,15000
65827,NIFTY26SEP24C15000,NIFTY,26SEP24,C,15000
65826,NIFTY26SEP24P14000,NIFTY,26SEP24,P,14000
65825,NIFTY26SEP24C14000,NIFTY,26SEP24,C,14000
65823,NIFTY26SEP24P13000,NIFTY,26SEP24,P,13000
65822,NIFTY26SEP24C13000,NIFTY,26SEP24,C,13000
65819,NIFTY26SEP24P12000,NIFTY,26SEP24,P,12000
65818,NIFTY26SEP24C12000,NIFTY,26SEP24,C,12000
64835,NIFTY28MAR24P17900,NIFTY,28MAR24,P,17900
64834,NIFTY28MAR24C17900,NIFTY,28MAR24,C,17900
64833,NIFTY28MAR24P17850,NIFTY,28MAR24,P,17850
64832,NIFTY28MAR24C17850,NIFTY,28MAR24,C,17850
64831,NIFTY28MAR24P17800,NIFTY,28MAR24,P,17800
64830,NIFTY28MAR24C17800,NIFTY,28MAR24,C,17800
64827,NIFTY28MAR24P17750,NIFTY,28MAR24,P,17750
64820,NIFTY28MAR24C17750,NIFTY,28MAR24,C,17750
64819,NIFTY22FEB24P17900,NIFTY,22FEB24,P,17900
64818,NIFTY22FEB24C17900,NIFTY,22FEB24,C,17900
64817,NIFTY22FEB24P17850,NIFTY,22FEB24,P,17850
64816,NIFTY22FEB24C17850,NIFTY,22FEB24,C,17850
64815,NIFTY22FEB24P17800,NIFTY,22FEB24,P,17800
64814,NIFTY22FEB24C17800,NIFTY,22FEB24,C,17800
64803,NIFTY22FEB24P17750,NIFTY,22FEB24,P,17750
64802,NIFTY22FEB24C17750,NIFTY,22FEB24,C,17750
61060,NIFTY28DEC28P11000,NIFTY,28DEC28,P,11000
61059,NIFTY28DEC28C11000,NIFTY,28DEC28,C,11000
61040,NIFTY29JUN28P11000,NIFTY,29JUN28,P,11000
61039,NIFTY29JUN28C11000,NIFTY,29JUN28,C,11000
61030,NIFTY30DEC27P11000,NIFTY,30DEC27,P,11000
61029,NIFTY30DEC27C11000,NIFTY,30DEC27,C,11000
61020,NIFTY24JUN27P11000,NIFTY,24JUN27,P,11000
61019,NIFTY24JUN27C11000,NIFTY,24JUN27,C,11000
61010,NIFTY31DEC26P11000,NIFTY,31DEC26,P,11000
61009,NIFTY31DEC26C11000,NIFTY,31DEC26,C,11000
61000,NIFTY25JUN26P11000,NIFTY,25JUN26,P,11000
60999,NIFTY25JUN26C11000,NIFTY,25JUN26,C,11000
60969,NIFTY24DEC25P11000,NIFTY,24DEC25,P,11000
60968,NIFTY24DEC25C11000,NIFTY,24DEC25,C,11000
60929,NIFTY26JUN25P11000,NIFTY,26JUN25,P,11000
60928,NIFTY26JUN25C11000,NIFTY,26JUN25,C,11000
60927,NIFTY26DEC24P11000,NIFTY,26DEC24,P,11000
60926,NIFTY26DEC24C11000,NIFTY,26DEC24,C,11000
60925,NIFTY26SEP24P11000,NIFTY,26SEP24,P,11000
60924,NIFTY26SEP24C11000,NIFTY,26SEP24,C,11000
60923,NIFTY27JUN24P11000,NIFTY,27JUN24,P,11000
60922,NIFTY27JUN24C11000,NIFTY,27JUN24,C,11000
60921,NIFTY28MAR24P17950,NIFTY,28MAR24,P,17950
60920,NIFTY28MAR24C17950,NIFTY,28MAR24,C,17950
60919,NIFTY22FEB24P24950,NIFTY,22FEB24,P,24950
60918,NIFTY22FEB24C24950,NIFTY,22FEB24,C,24950
60917,NIFTY22FEB24P24900,NIFTY,22FEB24,P,24900
60916,NIFTY22FEB24C24900,NIFTY,22FEB24,C,24900
60915,NIFTY22FEB24P24850,NIFTY,22FEB24,P,24850
60914,NIFTY22FEB24C24850,NIFTY,22FEB24,C,24850
60909,NIFTY22FEB24P24800,NIFTY,22FEB24,P,24800
60908,NIFTY22FEB24C24800,NIFTY,22FEB24,C,24800
60907,NIFTY22FEB24P24750,NIFTY,22FEB24,P,24750
60906,NIFTY22FEB24C24750,NIFTY,22FEB24,C,24750
60905,NIFTY22FEB24P24700,NIFTY,22FEB24,P,24700
60904,NIFTY22FEB24C24700,NIFTY,22FEB24,C,24700
60903,NIFTY22FEB24P24650,NIFTY,22FEB24,P,24650
60902,NIFTY22FEB24C24650,NIFTY,22FEB24,C,24650
60897,NIFTY22FEB24P24600,NIFTY,22FEB24,P,24600
60896,NIFTY22FEB24C24600,NIFTY,22FEB24,C,24600
60891,NIFTY22FEB24P24550,NIFTY,22FEB24,P,24550
60890,NIFTY22FEB24C24550,NIFTY,22FEB24,C,24550
60885,NIFTY22FEB24P24500,NIFTY,22FEB24,P,24500
60880,NIFTY22FEB24C24500,NIFTY,22FEB24,C,24500
60863,NIFTY22FEB24P24450,NIFTY,22FEB24,P,24450
60862,NIFTY22FEB24C24450,NIFTY,22FEB24,C,24450
60861,NIFTY22FEB24P24400,NIFTY,22FEB24,P,24400
60860,NIFTY22FEB24C24400,NIFTY,22FEB24,C,24400
60855,NIFTY22FEB24P24350,NIFTY,22FEB24,P,24350
60854,NIFTY22FEB24C24350,NIFTY,22FEB24,C,24350
60841,NIFTY22FEB24P24300,NIFTY,22FEB24,P,24300
60840,NIFTY22FEB24C24300,NIFTY,22FEB24,C,24300
60839,NIFTY22FEB24P24250,NIFTY,22FEB24,P,24250
60826,NIFTY22FEB24C24250,NIFTY,22FEB24,C,24250
60819,NIFTY22FEB24P24200,NIFTY,22FEB24,P,24200
60818,NIFTY22FEB24C24200,NIFTY,22FEB24,C,24200
60812,NIFTY22FEB24P24150,NIFTY,22FEB24,P,24150
60811,NIFTY22FEB24C24150,NIFTY,22FEB24,C,24150
60805,NIFTY22FEB24P24100,NIFTY,22FEB24,P,24100
60804,NIFTY22FEB24C24100,NIFTY,22FEB24,C,24100
60799,NIFTY22FEB24P24050,NIFTY,22FEB24,P,24050
60798,NIFTY22FEB24C24050,NIFTY,22FEB24,C,24050
60791,NIFTY22FEB24P24000,NIFTY,22FEB24,P,24000
60790,NIFTY22FEB24C24000,NIFTY,22FEB24,C,24000
60784,NIFTY22FEB24P23950,NIFTY,22FEB24,P,23950
60783,NIFTY22FEB24C23950,NIFTY,22FEB24,C,23950
60782,NIFTY22FEB24P23900,NIFTY,22FEB24,P,23900
60778,NIFTY22FEB24C23900,NIFTY,22FEB24,C,23900
60352,NIFTY28MAR24P27000,NIFTY,28MAR24,P,27000
60351,NIFTY28MAR24C27000,NIFTY,28MAR24,C,27000
60348,NIFTY28MAR24P26000,NIFTY,28MAR24,P,26000
60347,NIFTY28MAR24C26000,NIFTY,28MAR24,C,26000
60344,NIFTY28MAR24P25000,NIFTY,28MAR24,P,25000
60343,NIFTY28MAR24C25000,NIFTY,28MAR24,C,25000
60340,NIFTY28MAR24P24000,NIFTY,28MAR24,P,24000
60339,NIFTY28MAR24C24000,NIFTY,28MAR24,C,24000
60336,NIFTY28MAR24P23000,NIFTY,28MAR24,P,23000
60335,NIFTY28MAR24C23000,NIFTY,28MAR24,C,23000
60332,NIFTY28MAR24P22000,NIFTY,28MAR24,P,22000
60331,NIFTY28MAR24C22000,NIFTY,28MAR24,C,22000
60330,NIFTY28MAR24P21000,NIFTY,28MAR24,P,21000
60329,NIFTY28MAR24C21000,NIFTY,28MAR24,C,21000
60328,NIFTY28MAR24P20000,NIFTY,28MAR24,P,20000
60327,NIFTY28MAR24C20000,NIFTY,28MAR24,C,20000
60326,NIFTY28MAR24P19000,NIFTY,28MAR24,P,19000
60325,NIFTY28MAR24C19000,NIFTY,28MAR24,C,19000
60324,NIFTY28MAR24P18000,NIFTY,28MAR24,P,18000
60323,NIFTY28MAR24C18000,NIFTY,28MAR24,C,18000
60322,NIFTY28MAR24P17000,NIFTY,28MAR24,P,17000
60321,NIFTY28MAR24C17000,NIFTY,28MAR24,C,17000
60320,NIFTY28MAR24P16000,NIFTY,28MAR24,P,16000
60319,NIFTY28MAR24C16000,NIFTY,28MAR24,C,16000
60318,NIFTY28MAR24P15000,NIFTY,28MAR24,P,15000
60317,NIFTY28MAR24C15000,NIFTY,28MAR24,C,15000
60316,NIFTY28MAR24P14000,NIFTY,28MAR24,P,14000
60315,NIFTY28MAR24C14000,NIFTY,28MAR24,C,14000
60314,NIFTY28MAR24P13000,NIFTY,28MAR24,P,13000
60313,NIFTY28MAR24C13000,NIFTY,28MAR24,C,13000
60312,NIFTY28MAR24P12000,NIFTY,28MAR24,P,12000
60311,NIFTY28MAR24C12000,NIFTY,28MAR24,C,12000
60310,NIFTY28MAR24P11000,NIFTY,28MAR24,P,11000
60309,NIFTY28MAR24C11000,NIFTY,28MAR24,C,11000
60308,NIFTY28MAR24P10000,NIFTY,28MAR24,P,10000
60307,NIFTY28MAR24C10000,NIFTY,28MAR24,C,10000
60306,NIFTY28MAR24P9000,NIFTY,28MAR24,P,9000
60305,NIFTY28MAR24C9000,NIFTY,28MAR24,C,9000
59514,NIFTY29FEB24P24200,NIFTY,29FEB24,P,24200
59513,NIFTY29FEB24C24200,NIFTY,29FEB24,C,24200
59512,NIFTY29FEB24P24150,NIFTY,29FEB24,P,24150
59511,NIFTY29FEB24C24150,NIFTY,29FEB24,C,24150
59504,NIFTY29FEB24P24100,NIFTY,29FEB24,P,24100
59503,NIFTY29FEB24C24100,NIFTY,29FEB24,C,24100
59502,NIFTY29FEB24P24050,NIFTY,29FEB24,P,24050
59501,NIFTY29FEB24C24050,NIFTY,29FEB24,C,24050
58649,NIFTY31DEC26P22000,NIFTY,31DEC26,P,22000
58648,NIFTY31DEC26C22000,NIFTY,31DEC26,C,22000
58647,NIFTY31DEC26P21000,NIFTY,31DEC26,P,21000
58646,NIFTY31DEC26C21000,NIFTY,31DEC26,C,21000
58645,NIFTY31DEC26P20000,NIFTY,31DEC26,P,20000
58644,NIFTY31DEC26C20000,NIFTY,31DEC26,C,20000
58643,NIFTY31DEC26P19000,NIFTY,31DEC26,P,19000
58642,NIFTY31DEC26C19000,NIFTY,31DEC26,C,19000
58641,NIFTY31DEC26P18000,NIFTY,31DEC26,P,18000
58640,NIFTY31DEC26C18000,NIFTY,31DEC26,C,18000
58639,NIFTY31DEC26P17000,NIFTY,31DEC26,P,17000
58638,NIFTY31DEC26C17000,NIFTY,31DEC26,C,17000
58637,NIFTY31DEC26P16000,NIFTY,31DEC26,P,16000
58636,NIFTY31DEC26C16000,NIFTY,31DEC26,C,16000
58635,NIFTY31DEC26P15000,NIFTY,31DEC26,P,15000
58634,NIFTY31DEC26C15000,NIFTY,31DEC26,C,15000
58633,NIFTY31DEC26P14000,NIFTY,31DEC26,P,14000
58632,NIFTY31DEC26C14000,NIFTY,31DEC26,C,14000
58631,NIFTY31DEC26P13000,NIFTY,31DEC26,P,13000
58630,NIFTY31DEC26C13000,NIFTY,31DEC26,C,13000
58629,NIFTY31DEC26P12000,NIFTY,31DEC26,P,12000
58628,NIFTY31DEC26C12000,NIFTY,31DEC26,C,12000
58627,NIFTY25JUN26P22000,NIFTY,25JUN26,P,22000
58626,NIFTY25JUN26C22000,NIFTY,25JUN26,C,22000
58625,NIFTY25JUN26P12000,NIFTY,25JUN26,P,12000
58624,NIFTY25JUN26C12000,NIFTY,25JUN26,C,12000
58623,NIFTY24DEC25P22000,NIFTY,24DEC25,P,22000
58622,NIFTY24DEC25C22000,NIFTY,24DEC25,C,22000
58621,NIFTY24DEC25P12000,NIFTY,24DEC25,P,12000
58620,NIFTY24DEC25C12000,NIFTY,24DEC25,C,12000
58619,NIFTY26JUN25P22000,NIFTY,26JUN25,P,22000
58618,NIFTY26JUN25C22000,NIFTY,26JUN25,C,22000
58617,NIFTY26JUN25P12000,NIFTY,26JUN25,P,12000
58616,NIFTY26JUN25C12000,NIFTY,26JUN25,C,12000
58615,NIFTY26DEC24P22000,NIFTY,26DEC24,P,22000
58614,NIFTY26DEC24C22000,NIFTY,26DEC24,C,22000
58613,NIFTY26DEC24P12000,NIFTY,26DEC24,P,12000
58612,NIFTY26DEC24C12000,NIFTY,26DEC24,C,12000
58611,NIFTY27JUN24P22000,NIFTY,27JUN24,P,22000
58610,NIFTY27JUN24C22000,NIFTY,27JUN24,C,22000
58609,NIFTY27JUN24P12000,NIFTY,27JUN24,P,12000
58608,NIFTY27JUN24C12000,NIFTY,27JUN24,C,12000
56380,NIFTY28MAR24P25600,NIFTY,28MAR24,P,25600
56379,NIFTY28MAR24C25600,NIFTY,28MAR24,C,25600
56378,NIFTY28MAR24P25550,NIFTY,28MAR24,P,25550
56375,NIFTY28MAR24C25550,NIFTY,28MAR24,C,25550
56374,NIFTY28MAR24P25500,NIFTY,28MAR24,P,25500
56373,NIFTY28MAR24C25500,NIFTY,28MAR24,C,25500
56372,NIFTY28MAR24P25450,NIFTY,28MAR24,P,25450
56344,NIFTY28MAR24C25450,NIFTY,28MAR24,C,25450
56343,NIFTY29FEB24P25600,NIFTY,29FEB24,P,25600
56342,NIFTY29FEB24C25600,NIFTY,29FEB24,C,25600
56341,NIFTY29FEB24P25550,NIFTY,29FEB24,P,25550
56340,NIFTY29FEB24C25550,NIFTY,29FEB24,C,25550
56336,NIFTY29FEB24P25500,NIFTY,29FEB24,P,25500
56335,NIFTY29FEB24C25500,NIFTY,29FEB24,C,25500
56329,NIFTY29FEB24P25450,NIFTY,29FEB24,P,25450
56328,NIFTY29FEB24C25450,NIFTY,29FEB24,C,25450
55122,NIFTY24DEC25P18000,NIFTY,24DEC25,P,18000
55121,NIFTY24DEC25C18000,NIFTY,24DEC25,C,18000
55120,NIFTY26JUN25P18000,NIFTY,26JUN25,P,18000
55119,NIFTY26JUN25C18000,NIFTY,26JUN25,C,18000
55118,NIFTY26DEC24P18000,NIFTY,26DEC24,P,18000
55117,NIFTY26DEC24C18000,NIFTY,26DEC24,C,18000
55116,NIFTY27JUN24P18000,NIFTY,27JUN24,P,18000
55115,NIFTY27JUN24C18000,NIFTY,27JUN24,C,18000
54528,NIFTY29FEB24P24000,NIFTY,29FEB24,P,24000
54527,NIFTY29FEB24C24000,NIFTY,29FEB24,C,24000
53635,NIFTY30DEC27P28000,NIFTY,30DEC27,P,28000
53633,NIFTY30DEC27C28000,NIFTY,30DEC27,C,28000
53632,NIFTY30DEC27P27000,NIFTY,30DEC27,P,27000
53631,NIFTY30DEC27C27000,NIFTY,30DEC27,C,27000
53630,NIFTY30DEC27P26000,NIFTY,30DEC27,P,26000
53628,NIFTY30DEC27C26000,NIFTY,30DEC27,C,26000
53627,NIFTY30DEC27P25000,NIFTY,30DEC27,P,25000
53626,NIFTY30DEC27C25000,NIFTY,30DEC27,C,25000
53625,NIFTY30DEC27P24000,NIFTY,30DEC27,P,24000
53624,NIFTY30DEC27C24000,NIFTY,30DEC27,C,24000
53619,NIFTY30DEC27P23000,NIFTY,30DEC27,P,23000
53618,NIFTY30DEC27C23000,NIFTY,30DEC27,C,23000
53617,NIFTY30DEC27P22000,NIFTY,30DEC27,P,22000
53616,NIFTY30DEC27C22000,NIFTY,30DEC27,C,22000
53615,NIFTY30DEC27P21000,NIFTY,30DEC27,P,21000
53613,NIFTY30DEC27C21000,NIFTY,30DEC27,C,21000
53611,NIFTY30DEC27P20000,NIFTY,30DEC27,P,20000
53607,NIFTY30DEC27C20000,NIFTY,30DEC27,C,20000
53606,NIFTY30DEC27P19000,NIFTY,30DEC27,P,19000
53605,NIFTY30DEC27C19000,NIFTY,30DEC27,C,19000
53604,NIFTY30DEC27P18000,NIFTY,30DEC27,P,18000
53603,NIFTY30DEC27C18000,NIFTY,30DEC27,C,18000
53602,NIFTY30DEC27P17000,NIFTY,30DEC27,P,17000
53599,NIFTY30DEC27C17000,NIFTY,30DEC27,C,17000
53598,NIFTY30DEC27P16000,NIFTY,30DEC27,P,16000
53596,NIFTY30DEC27C16000,NIFTY,30DEC27,C,16000
53595,NIFTY30DEC27P15000,NIFTY,30DEC27,P,15000
53591,NIFTY30DEC27C15000,NIFTY,30DEC27,C,15000
53590,NIFTY30DEC27P14000,NIFTY,30DEC27,P,14000
53589,NIFTY30DEC27C14000,NIFTY,30DEC27,C,14000
53588,NIFTY30DEC27P13000,NIFTY,30DEC27,P,13000
53586,NIFTY30DEC27C13000,NIFTY,30DEC27,C,13000
53585,NIFTY30DEC27P12000,NIFTY,30DEC27,P,12000
53583,NIFTY30DEC27C12000,NIFTY,30DEC27,C,12000
52222,NIFTY25APR24F,,,,
51912,NIFTY14MAR24P25350,NIFTY,14MAR24,P,25350
51911,NIFTY14MAR24C25350,NIFTY,14MAR24,C,25350
51455,NIFTY25JUN26P21000,NIFTY,25JUN26,P,21000
51453,NIFTY25JUN26C21000,NIFTY,25JUN26,C,21000
51452,NIFTY24DEC25P21000,NIFTY,24DEC25,P,21000
51451,NIFTY24DEC25C21000,NIFTY,24DEC25,C,21000
51450,NIFTY26JUN25P21000,NIFTY,26JUN25,P,21000
51449,NIFTY26JUN25C21000,NIFTY,26JUN25,C,21000
51448,NIFTY26DEC24P21000,NIFTY,26DEC24,P,21000
51447,NIFTY26DEC24C21000,NIFTY,26DEC24,C,21000
51445,NIFTY27JUN24P21000,NIFTY,27JUN24,P,21000
51444,NIFTY27JUN24C21000,NIFTY,27JUN24,C,21000
51078,NIFTY14MAR24P18150,NIFTY,14MAR24,P,18150
51071,NIFTY14MAR24C18150,NIFTY,14MAR24,C,18150
51070,NIFTY14MAR24P18100,NIFTY,14MAR24,P,18100
50984,NIFTY24JUN27P27000,NIFTY,24JUN27,P,27000
50981,NIFTY24JUN27C27000,NIFTY,24JUN27,C,27000
50979,NIFTY31DEC26P27000,NIFTY,31DEC26,P,27000
50978,NIFTY31DEC26C27000,NIFTY,31DEC26,C,27000
50976,NIFTY25JUN26P27000,NIFTY,25JUN26,P,27000
50973,NIFTY25JUN26C27000,NIFTY,25JUN26,C,27000
50972,NIFTY24DEC25P27000,NIFTY,24DEC25,P,27000
50971,NIFTY24DEC25C27000,NIFTY,24DEC25,C,27000
50970,NIFTY26JUN25P27000,NIFTY,26JUN25,P,27000
50969,NIFTY26JUN25C27000,NIFTY,26JUN25,C,27000
50967,NIFTY26DEC24P27000,NIFTY,26DEC24,P,27000
50966,NIFTY26DEC24C27000,NIFTY,26DEC24,C,27000
50965,NIFTY27JUN24P27000,NIFTY,27JUN24,P,27000
50964,NIFTY27JUN24C27000,NIFTY,27JUN24,C,27000
50958,NIFTY14MAR24C18100,NIFTY,14MAR24,C,18100
50957,NIFTY07MAR24P18150,NIFTY,07MAR24,P,18150
50956,NIFTY07MAR24C18150,NIFTY,07MAR24,C,18150
50923,NIFTY07MAR24P18100,NIFTY,07MAR24,P,18100
50922,NIFTY07MAR24C18100,NIFTY,07MAR24,C,18100
50907,NIFTY29JUN28P32000,NIFTY,29JUN28,P,32000
50906,NIFTY29JUN28C32000,NIFTY,29JUN28,C,32000
50873,NIFTY30DEC27P32000,NIFTY,30DEC27,P,32000
50872,NIFTY30DEC27C32000,NIFTY,30DEC27,C,32000
50871,NIFTY24JUN27P32000,NIFTY,24JUN27,P,32000
50870,NIFTY24JUN27C32000,NIFTY,24JUN27,C,32000
50869,NIFTY31DEC26P32000,NIFTY,31DEC26,P,32000
50868,NIFTY31DEC26C32000,NIFTY,31DEC26,C,32000
50867,NIFTY25JUN26P32000,NIFTY,25JUN26,P,32000
50866,NIFTY25JUN26C32000,NIFTY,25JUN26,C,32000
50865,NIFTY24DEC25P32000,NIFTY,24DEC25,P,32000
50864,NIFTY24DEC25C32000,NIFTY,24DEC25,C,32000
50855,NIFTY26JUN25P32000,NIFTY,26JUN25,P,32000
50854,NIFTY26JUN25C32000,NIFTY,26JUN25,C,32000
50853,NIFTY26DEC24P32000,NIFTY,26DEC24,P,32000
50812,NIFTY26DEC24C32000,NIFTY,26DEC24,C,32000
50795,NIFTY29FEB24P23950,NIFTY,29FEB24,P,23950
50792,NIFTY29FEB24C23950,NIFTY,29FEB24,C,23950
50791,NIFTY29FEB24P23900,NIFTY,29FEB24,P,23900
50787,NIFTY29FEB24C23900,NIFTY,29FEB24,C,23900
50557,NIFTY25JUN26P18000,NIFTY,25JUN26,P,18000
50556,NIFTY25JUN26C18000,NIFTY,25JUN26,C,18000
50550,NIFTY24JUN27P28000,NIFTY,24JUN27,P,28000
50549,NIFTY24JUN27C28000,NIFTY,24JUN27,C,28000
50548,NIFTY31DEC26P28000,NIFTY,31DEC26,P,28000
50547,NIFTY31DEC26C28000,NIFTY,31DEC26,C,28000
50546,NIFTY25JUN26P28000,NIFTY,25JUN26,P,28000
50545,NIFTY25JUN26C28000,NIFTY,25JUN26,C,28000
50544,NIFTY24DEC25P28000,NIFTY,24DEC25,P,28000
50543,NIFTY24DEC25C28000,NIFTY,24DEC25,C,28000
50538,NIFTY26JUN25P28000,NIFTY,26JUN25,P,28000
50537,NIFTY26JUN25C28000,NIFTY,26JUN25,C,28000
50532,NIFTY26DEC24P28000,NIFTY,26DEC24,P,28000
50530,NIFTY26DEC24C28000,NIFTY,26DEC24,C,28000
50529,NIFTY27JUN24P28000,NIFTY,27JUN24,P,28000
50528,NIFTY27JUN24C28000,NIFTY,27JUN24,C,28000
50498,NIFTY25JUN26P17000,NIFTY,25JUN26,P,17000
50497,NIFTY25JUN26C17000,NIFTY,25JUN26,C,17000
