date,open,high,low,close,volume,oi,symbol,name,expiry,strike,instrument_type
2024-01-12 10:21:00+05:30,47785.35,47794.8,47777.75,47781.8,5190,2274270,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:22:00+05:30,47780.0,47783.55,47768.15,47776.5,2055,2274270,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:23:00+05:30,47776.5,47780.6,47760.2,47777.0,3765,2266845,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:24:00+05:30,47785.0,47787.5,47770.2,47772.85,1995,2266845,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:25:00+05:30,47772.85,47786.75,47765.6,47767.85,3255,2266845,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:26:00+05:30,47767.85,47793.05,47767.85,47789.45,4500,2264160,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:27:00+05:30,47789.45,47800.0,47780.0,47796.0,5955,2264160,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:28:00+05:30,47797.45,47850.0,47793.3,47833.2,54795,2264160,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:29:00+05:30,47833.3,47834.95,47783.75,47785.05,11775,2235615,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:30:00+05:30,47785.05,47804.65,47779.85,47786.6,7590,2235615,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:31:00+05:30,47786.6,47793.6,47771.1,47783.05,6075,2235615,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:32:00+05:30,47783.05,47783.05,47765.2,47767.55,5085,2231970,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:33:00+05:30,47770.25,47783.05,47765.25,47775.05,14565,2231970,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:34:00+05:30,47775.0,47782.0,47771.6,47780.1,1770,2231970,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:35:00+05:30,47780.1,47783.25,47771.7,47782.1,2415,2237550,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:36:00+05:30,47774.7,47789.15,47774.7,47780.05,1785,2237550,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:37:00+05:30,47780.05,47789.9,47771.7,47775.05,1710,2237550,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:38:00+05:30,47775.05,47784.8,47770.2,47783.0,1650,2237970,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:39:00+05:30,47783.0,47818.8,47775.5,47814.15,3360,2237970,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:40:00+05:30,47814.15,47874.35,47810.0,47860.0,71685,2237970,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:41:00+05:30,47860.0,47874.95,47825.95,47836.5,14790,2186025,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:42:00+05:30,47836.5,47837.4,47815.0,47822.5,18675,2186025,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:43:00+05:30,47823.45,47839.9,47820.05,47834.95,9900,2186025,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:44:00+05:30,47839.75,47864.95,47835.05,47857.75,4800,2195550,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:45:00+05:30,47854.0,47864.65,47840.0,47841.85,11295,2195550,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:46:00+05:30,47841.85,47870.0,47840.9,47870.0,9555,2195550,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:47:00+05:30,47869.0,47945.0,47861.9,47880.0,89805,2159565,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:48:00+05:30,47877.0,47888.35,47875.0,47882.65,13935,2159565,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:49:00+05:30,47882.65,47898.0,47875.45,47875.45,12585,2159565,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:50:00+05:30,47875.45,47892.95,47870.1,47887.15,9930,2146635,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:51:00+05:30,47885.45,47890.0,47875.9,47887.25,5535,2146635,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:52:00+05:30,47885.0,47888.55,47865.65,47865.65,1710,2146635,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:53:00+05:30,47865.65,47870.0,47849.15,47851.45,7260,2147565,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:54:00+05:30,47850.95,47865.0,47849.45,47865.0,4545,2147565,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:55:00+05:30,47865.0,47869.35,47853.55,47859.15,1470,2147565,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:56:00+05:30,47859.15,47880.0,47859.15,47874.3,1830,2146065,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:57:00+05:30,47874.3,47880.7,47862.55,47879.0,3120,2146065,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:58:00+05:30,47879.0,47882.9,47864.4,47880.7,2730,2146065,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:59:00+05:30,47880.7,47890.0,47875.0,47889.7,3375,2143080,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:00:00+05:30,47884.1,47925.75,47884.1,47917.7,31845,2143080,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:01:00+05:30,47920.15,47929.45,47875.0,47875.0,12645,2143080,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:02:00+05:30,47875.0,47887.4,47860.0,47873.5,6210,2123715,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:03:00+05:30,47877.1,47880.85,47863.75,47870.45,5355,2123715,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:04:00+05:30,47870.45,47873.3,47857.0,47860.55,3330,2123715,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:05:00+05:30,47860.55,47875.0,47857.0,47868.1,2265,2120475,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:06:00+05:30,47868.1,47872.3,47857.0,47857.0,2295,2120475,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:07:00+05:30,47857.0,47857.0,47831.25,47831.25,5550,2120475,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:08:00+05:30,47831.25,47849.65,47825.0,47846.0,7905,2117430,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:09:00+05:30,47846.0,47857.75,47841.15,47850.75,2565,2117430,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:10:00+05:30,47850.75,47860.0,47840.85,47860.0,1725,2117430,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:11:00+05:30,47860.0,47860.05,47840.0,47856.15,3240,2115480,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:12:00+05:30,47855.55,47858.5,47846.15,47853.35,1815,2115480,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:13:00+05:30,47853.35,47853.35,47839.7,47839.7,1755,2115480,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:14:00+05:30,47839.7,47843.15,47828.85,47831.1,2535,2115375,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:15:00+05:30,47831.1,47847.35,47826.2,47841.6,4515,2115375,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:16:00+05:30,47841.6,47848.25,47830.1,47838.35,1650,2115375,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:17:00+05:30,47838.35,47849.0,47838.35,47849.0,2790,2114985,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:18:00+05:30,47849.0,47856.65,47844.7,47856.65,915,2114985,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:19:00+05:30,47856.65,47867.8,47855.05,47857.8,2355,2114985,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:20:00+05:30,47857.8,47867.6,47855.0,47860.2,1620,2110860,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:21:00+05:30,47860.2,47881.0,47860.2,47866.6,2115,2110860,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:22:00+05:30,47869.6,47869.6,47846.5,47847.0,1575,2110860,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:23:00+05:30,47847.0,47860.0,47838.45,47857.15,3000,2108040,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:24:00+05:30,47857.15,47858.25,47839.8,47844.75,1980,2108040,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:25:00+05:30,47844.75,47854.0,47842.45,47842.45,1125,2108040,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:26:00+05:30,47842.45,47851.1,47830.25,47848.8,1605,2107275,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:27:00+05:30,47848.8,47856.5,47845.4,47845.4,615,2107275,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:28:00+05:30,47845.4,47860.0,47843.2,47856.1,1020,2107275,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:29:00+05:30,47856.1,47860.0,47843.9,47860.0,795,2106675,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:30:00+05:30,47860.0,47861.9,47833.75,47859.65,1770,2106675,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:31:00+05:30,47859.65,47861.55,47839.9,47844.95,1005,2106675,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:32:00+05:30,47844.95,47844.95,47834.0,47838.55,645,2106360,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:33:00+05:30,47838.55,47844.95,47825.0,47831.55,1905,2106360,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:34:00+05:30,47831.55,47844.8,47825.0,47843.15,1215,2106360,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:35:00+05:30,47843.15,47853.8,47840.75,47843.55,1005,2106120,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:36:00+05:30,47842.5,47848.45,47840.35,47840.35,795,2106120,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:37:00+05:30,47840.35,47840.35,47830.0,47839.25,705,2106120,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:38:00+05:30,47837.1,47844.1,47830.45,47841.05,1050,2106330,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:39:00+05:30,47841.05,47856.4,47841.05,47856.4,735,2106330,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:40:00+05:30,47856.4,47864.8,47843.6,47847.4,1965,2106330,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:41:00+05:30,47847.4,47848.75,47834.0,47838.0,9825,2111280,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:42:00+05:30,47838.0,47856.95,47837.0,47853.95,2265,2111280,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:43:00+05:30,47853.95,47860.0,47850.0,47850.0,255,2111280,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:44:00+05:30,47850.0,47860.0,47845.8,47850.0,870,2113170,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:45:00+05:30,47850.0,47858.95,47845.85,47853.5,330,2113170,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:46:00+05:30,47853.5,47870.2,47853.5,47865.9,4980,2113170,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:47:00+05:30,47865.9,47865.9,47851.75,47854.85,690,2113485,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:48:00+05:30,47854.85,47870.0,47854.5,47867.55,1260,2113485,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:49:00+05:30,47867.55,47880.0,47865.0,47865.0,2850,2113485,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:50:00+05:30,47865.0,47878.75,47860.05,47878.75,975,2112885,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:51:00+05:30,47874.5,47886.4,47873.8,47874.3,3660,2112885,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:52:00+05:30,47874.3,47885.75,47870.0,47879.9,1425,2112885,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:53:00+05:30,47876.95,47876.95,47861.45,47863.25,1200,2112450,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:54:00+05:30,47863.25,47869.7,47855.0,47855.0,930,2112450,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:55:00+05:30,47855.0,47862.0,47845.45,47846.0,1365,2112450,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:56:00+05:30,47850.0,47854.45,47843.8,47850.0,1860,2112375,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:57:00+05:30,47850.0,47855.0,47847.35,47851.5,750,2112375,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:58:00+05:30,47851.5,47865.9,47851.5,47865.9,2085,2112375,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 11:59:00+05:30,47865.9,47865.9,47846.15,47846.15,1980,2115120,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 12:00:00+05:30,47846.15,47849.95,47832.05,47839.95,1695,2115120,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 12:01:00+05:30,47839.95,47839.95,47806.6,47814.6,7650,2115120,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 12:02:00+05:30,47814.6,47841.9,47810.0,47833.9,9525,2114175,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
